In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL39;SrcEEnum.allInstances()->size() = TrgVariable.allInstances()->select(v | v.name='X')->size() 
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
MetamodelEqPackages;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
EnumLitConstant;0.32989690721649484;0.2777777777777778;0.74;0.6388888888888888;1.0;0.3995006242197253;0.07692307692307693;0.2777777777777778;0.5270462766947299;0.4444444444444444;10.0;0.1;0.5758441361509495;0.07246376811594203;0.4444135823901118;0.5873015873015873;3.8461538461538463;1.0
ClassEqSuperTypes;-0.029159519725557463;0.34210526315789475;0.52;0.3516081871345029;0.3421052631578947;-0.029184549356223177;0.014656144306651634;2.9387251462537426E-5;0.35147974578331886;-0.029186366538157493;12.615384615384615;0.13;0.42526437583166754;0.2848761408083442;0.2176007755477417;0.35135135135135137;3.5208333333333335;0.4803695150115473
AttEqSpecificDefaultValue;-0.08695652173913043;0.1111111111111111;0.56;0.18055555555555555;0.25;-0.09649122807017543;0.00847457627118644;4.166458343749479E-6;0.16666666666666666;-0.10001653302482984;3.815384615384615;0.04;0.2951226261839991;0.12549019607843137;0.11819464049629631;0.3888888888888889;0.36363636363636365;0.37209302325581395
EqLowerBound;0.06367041198501873;0.2777777777777778;0.6;0.3472222222222222;0.41666666666666663;0.06589147286821706;0.01773049645390071;2.7468754291992858E-5;0.34020690871988585;0.06634149498703666;9.784615384615385;0.1;0.447213595499958;0.1752808988764045;0.24389065798846984;0.42857142857142855;2.5;0.5594405594405595
AttEqIsId;-0.07212475633528265;0.1388888888888889;0.56;0.20833333333333334;0.2777777777777778;-0.07830687830687831;0.009746588693957114;6.203096834063438E-6;0.19641855032959654;-0.08025596097053367;4.8;0.05;0.32275100400630835;0.14020100502512564;0.13827135363141926;0.3888888888888889;0.5681818181818182;0.40609137055837563
EqIsOrdered;0.06367041198501873;0.2777777777777778;0.6;0.3472222222222222;0.41666666666666663;0.06589147286821706;0.01773049645390071;2.7468754291992858E-5;0.34020690871988585;0.06634149498703666;9.784615384615385;0.1;0.447213595499958;0.1752808988764045;0.24389065798846984;0.42857142857142855;2.5;0.5594405594405595
Initialize;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
EnumLitList;0.26778242677824265;0.2222222222222222;0.72;0.6111111111111112;1.0;0.3368421052631579;0.07142857142857142;0.2222222222222222;0.47140452079103173;0.3931785497463924;8.0;0.08;0.522407749927483;0.058823529411764705;0.3931483588281191;0.5625;2.2857142857142856;1.0
RefEqOpposite;0.09819639278557114;0.19444444444444445;0.64;0.3472222222222222;0.5;0.11174458380843785;0.02127659574468085;2.413435249256145E-5;0.31180478223116176;0.1176797102812813;6.892307692307693;0.07;0.4283444391694996;0.10388945752302968;0.2395478847431823;0.47058823529411764;1.3611111111111112;0.64
EnumLiteral2Operation;0.32989690721649484;0.2777777777777778;0.74;0.6388888888888888;1.0;0.3995006242197253;0.07692307692307693;0.2777777777777778;0.5270462766947299;0.4444444444444444;10.0;0.1;0.5758441361509495;0.07246376811594203;0.4444135823901118;0.5873015873015873;3.8461538461538463;1.0
Package2Operation;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
ClassEqReferences;-0.029159519725557463;0.34210526315789475;0.52;0.3516081871345029;0.3421052631578947;-0.029184549356223177;0.014656144306651634;2.9387251462537426E-5;0.35147974578331886;-0.029186366538157493;12.615384615384615;0.13;0.42526437583166754;0.2848761408083442;0.2176007755477417;0.35135135135135137;3.5208333333333335;0.4803695150115473
EmptyList;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
NamedElList;0.08759124087591241;0.3333333333333333;0.6;0.38095238095238093;0.4285714285714286;0.08888888888888889;0.019230769230769232;3.749390724007349E-5;0.3779644730092272;0.0890870806374748;11.753846153846155;0.12;0.47368421052631576;0.2;0.2672488416941378;0.42857142857142855;3.6;0.5714285714285715
Attribute2Operation;-0.07212475633528265;0.1388888888888889;0.56;0.20833333333333334;0.2777777777777778;-0.07830687830687831;0.009746588693957114;6.203096834063438E-6;0.19641855032959654;-0.08025596097053367;4.8;0.05;0.32275100400630835;0.14020100502512564;0.13827135363141926;0.3888888888888889;0.5681818181818182;0.40609137055837563
NamedElConstant;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
EnumEqMetaAux;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;36.0;0.36;1.0;0.0;0.9999565991059416;1.0;1.0;1.0
Class2Sort;-0.029159519725557463;0.34210526315789475;0.52;0.3516081871345029;0.3421052631578947;-0.029184549356223177;0.014656144306651634;2.9387251462537426E-5;0.35147974578331886;-0.029186366538157493;12.615384615384615;0.13;0.42526437583166754;0.2848761408083442;0.2176007755477417;0.35135135135135137;3.5208333333333335;0.4803695150115473
createSort;0.0;0.0;0.64;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0
ClassEqAttributes;-0.029159519725557463;0.34210526315789475;0.52;0.3516081871345029;0.3421052631578947;-0.029184549356223177;0.014656144306651634;2.9387251462537426E-5;0.35147974578331886;-0.029186366538157493;12.615384615384615;0.13;0.42526437583166754;0.2848761408083442;0.2176007755477417;0.35135135135135137;3.5208333333333335;0.4803695150115473
EqIsUnique;0.06367041198501873;0.2777777777777778;0.6;0.3472222222222222;0.41666666666666663;0.06589147286821706;0.01773049645390071;2.7468754291992858E-5;0.34020690871988585;0.06634149498703666;9.784615384615385;0.1;0.447213595499958;0.1752808988764045;0.24389065798846984;0.42857142857142855;2.5;0.5594405594405595
EqName;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
MetamodelEqName;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
EqPackage;0.5290128108515448;0.5901639344262295;0.75;0.7950819672131147;0.5901639344262295;0.5996156310057655;0.08;0.5901639344262295;0.7682212795973759;0.5996925441765836;35.61538461538461;0.36;0.746115537229072;0.0;0.5996669305165252;0.6;51.84;0.7191011235955056
EqLiterals;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;36.0;0.36;1.0;0.0;0.9999565991059416;1.0;1.0;1.0
PackEqSubPackages;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
PackEqSupPackage;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
PackEqMetamodel;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
Reference2Operation;0.09819639278557114;0.19444444444444445;0.64;0.3472222222222222;0.5;0.11174458380843785;0.02127659574468085;2.413435249256145E-5;0.31180478223116176;0.1176797102812813;6.892307692307693;0.07;0.4283444391694996;0.10388945752302968;0.2395478847431823;0.47058823529411764;1.3611111111111112;0.64
EqContainingClass;0.06367041198501873;0.2777777777777778;0.6;0.3472222222222222;0.41666666666666663;0.06589147286821706;0.01773049645390071;2.7468754291992858E-5;0.34020690871988585;0.06634149498703666;9.784615384615385;0.1;0.447213595499958;0.1752808988764045;0.24389065798846984;0.42857142857142855;2.5;0.5594405594405595
mtOrdConstant;0.9110320284697508;0.8888888888888888;0.96;0.9444444444444444;1.0;0.9142857142857143;0.5;0.8888888888888888;0.9428090415820635;0.9146591207600472;32.0;0.32;0.950772159596069;0.2;0.914618272911154;0.9230769230769231;256.0;1.0
PackEqClasses;0.0;0.36;0.36;0.6799999999999999;0.36;0.0;0.03125;0.36;0.6;0.0;35.01538461538462;0.36;0.36;0.0;0.0;0.21951219512195122;20.25;0.5
ClassEqIsAbstract;-0.029159519725557463;0.34210526315789475;0.52;0.3516081871345029;0.3421052631578947;-0.029184549356223177;0.014656144306651634;2.9387251462537426E-5;0.35147974578331886;-0.029186366538157493;12.615384615384615;0.13;0.42526437583166754;0.2848761408083442;0.2176007755477417;0.35135135135135137;3.5208333333333335;0.4803695150115473
EqUpperBound;0.06367041198501873;0.2777777777777778;0.6;0.3472222222222222;0.41666666666666663;0.06589147286821706;0.01773049645390071;2.7468754291992858E-5;0.34020690871988585;0.06634149498703666;9.784615384615385;0.1;0.447213595499958;0.1752808988764045;0.24389065798846984;0.42857142857142855;2.5;0.5594405594405595
RefEqIsContainment;0.09819639278557114;0.19444444444444445;0.64;0.3472222222222222;0.5;0.11174458380843785;0.02127659574468085;2.413435249256145E-5;0.31180478223116176;0.1176797102812813;6.892307692307693;0.07;0.4283444391694996;0.10388945752302968;0.2395478847431823;0.47058823529411764;1.3611111111111112;0.64
EqType;0.06367041198501873;0.2777777777777778;0.6;0.3472222222222222;0.41666666666666663;0.06589147286821706;0.01773049645390071;2.7468754291992858E-5;0.34020690871988585;0.06634149498703666;9.784615384615385;0.1;0.447213595499958;0.1752808988764045;0.24389065798846984;0.42857142857142855;2.5;0.5594405594405595
EnumEqDefaultValue;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;36.0;0.36;1.0;0.0;0.9999565991059416;1.0;1.0;1.0
Enum2Sort;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;36.0;0.36;1.0;0.0;0.9999565991059416;1.0;1.0;1.0
EXAM-BC;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.05128205128205128;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.5897435897435898;0.02564102564102564;0.02564102564102564;0.8205128205128205;0.02564102564102564
EXAM-WC;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.23076923076923078;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.41025641025641024;0.10256410256410256;1.0;0.10256410256410256;0.10256410256410256;0.8974358974358975;0.20512820512820512
EXAM-AVG;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.14102564102564102;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.21794871794871795;0.0641025641025641;0.7948717948717949;0.0641025641025641;0.0641025641025641;0.858974358974359;0.11538461538461538


Summary of the quality of the different techniques according to the EXAM metric

BEST CASE;Cohen-BC;Braun-Banquet-BC;Simple Matching-BC;Kulcynski2-BC;Barinel-BC;Arithmetic Mean-BC;Mountford-BC;Zoltar-BC;Ochiai-BC;Phi-BC;Op2-BC;Russel Rao-BC;Baroni-Urbani & Buser-BC;Pierce-BC;Ochiai2-BC;Rogers & Tanimoto-BC;DStar-BC;Tarantula-BC
OCL39;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.05128205128205128;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.5897435897435898;0.02564102564102564;0.02564102564102564;0.8205128205128205;0.02564102564102564

WORST CASE;Cohen-WC;Braun-Banquet-WC;Simple Matching-WC;Kulcynski2-WC;Barinel-WC;Arithmetic Mean-WC;Mountford-WC;Zoltar-WC;Ochiai-WC;Phi-WC;Op2-WC;Russel Rao-WC;Baroni-Urbani & Buser-WC;Pierce-WC;Ochiai2-WC;Rogers & Tanimoto-WC;DStar-WC;Tarantula-WC
OCL39;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.23076923076923078;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.10256410256410256;0.41025641025641024;0.10256410256410256;1.0;0.10256410256410256;0.10256410256410256;0.8974358974358975;0.20512820512820512

AVG CASE;Cohen-AVG;Braun-Banquet-AVG;Simple Matching-AVG;Kulcynski2-AVG;Barinel-AVG;Arithmetic Mean-AVG;Mountford-AVG;Zoltar-AVG;Ochiai-AVG;Phi-AVG;Op2-AVG;Russel Rao-AVG;Baroni-Urbani & Buser-AVG;Pierce-AVG;Ochiai2-AVG;Rogers & Tanimoto-AVG;DStar-AVG;Tarantula-AVG
OCL39;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.14102564102564102;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.0641025641025641;0.21794871794871795;0.0641025641025641;0.7948717948717949;0.0641025641025641;0.0641025641025641;0.858974358974359;0.11538461538461538
