In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL14;SrcProxy.allInstances()->select(p|p.busy.oclIsUndefined() and p.noAnswer.oclIsUndefined() and p.redirection.oclIsUndefined() and p.failure.oclIsUndefined() and p.default.oclIsUndefined())->forAll(p|TrgVariable.allInstances()->forAll(v|TrgSelectStat.allInstances()->one(ss|ss.matchedExp=v and TrgCompoundStat.allInstances()->one(cs|cs.statements->includes(ss)))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Redirection2SelectCase;0.08396946564885496;0.1111111111111111;0.88;0.15555555555555556;0.11111111111111116;0.08500772797527048;0.02631578947368421;3.1248730520322614E-6;0.14907119849998599;0.08818077954471167;0.9166666666666666;0.01;0.4625432760617778;0.025787965616045846;0.1394636003543669;0.7857142857142857;0.08333333333333333;0.7037037037037037
SubCall2Return;-0.018329938900203666;0.04081632653061224;0.5;0.22040816326530613;0.04081632653061229;-0.03026227303295225;0.010471204188481676;2.836670203048853E-6;0.12777531299998798;-0.04130309354163657;1.5104166666666667;0.02;0.1909117900907345;0.05764705882352941;0.08810517951888876;0.3333333333333333;0.08;0.4470588235294118
Busy2SelectCase;0.16167664670658682;0.15384615384615385;0.86;0.27692307692307694;0.15384615384615385;0.16811955168119552;0.0425531914893617;1.2120036844912008E-5;0.24806946917841693;0.1841855949304092;1.8854166666666667;0.02;0.5165993131297737;0.027196652719665274;0.2291774728103061;0.7543859649122807;0.2857142857142857;0.7755102040816326
SubAction2Function;0.16167664670658682;0.15384615384615385;0.86;0.27692307692307694;0.15384615384615385;0.16811955168119552;0.0425531914893617;1.2120036844912008E-5;0.24806946917841693;0.1841855949304092;1.8854166666666667;0.02;0.5165993131297737;0.027196652719665274;0.2291774728103061;0.7543859649122807;0.2857142857142857;0.7755102040816326
Redirect2Return;0.0;0.05;0.59;0.225;0.050000000000000044;0.0;0.012903225806451613;3.5085072529616187E-6;0.1414213562373095;0.0;1.6041666666666667;0.02;0.23617303073964482;0.0477326968973747;0.10676078345681123;0.41843971631205673;0.0975609756097561;0.5
StringSwitch2SelectStat;0.020172910662824207;0.06060606060606061;0.66;0.23030303030303031;0.06060606060606055;0.026061057334326135;0.015748031496062992;4.300742308122382E-6;0.1556997888323046;0.034152843515974154;1.6770833333333333;0.02;0.2813921994567482;0.04170176916596462;0.12488964104022775;0.4925373134328358;0.11764705882352941;0.5507246376811594
NoAnswer2SelectCase;0.17721518987341772;0.16666666666666666;0.87;0.2833333333333333;0.16666666666666663;0.18288700195950358;0.046511627906976744;1.3332000133320001E-5;0.2581988897471611;0.19767387315371676;1.8958333333333333;0.02;0.5363502279139795;0.02635431918008785;0.23999867349569773;0.7699115044247787;0.3076923076923077;0.7916666666666666
CPL2Program;0.03587443946188341;0.06818181818181818;0.57;0.3340909090909091;0.06818181818181823;0.05444028581150051;0.020477815699658702;1.0973762952088552E-5;0.20225995873897262;0.07394738666465356;2.5729166666666665;0.03;0.2678099532438013;0.0361247947454844;0.1497296178534903;0.3986013986013986;0.20930232558139536;0.5816326530612244
Outgoing2Method;0.35714285714285715;0.3;0.91;0.44999999999999996;0.30000000000000004;0.36363636363636365;0.10909090909090909;6.42691879231055E-5;0.4242640687119285;0.3823595564509363;2.9270833333333335;0.03;0.681394239304606;0.02053388090349076;0.4037099466697313;0.8348623853211009;1.0;0.890625
Proxy2Select;0.31451612903225806;0.22727272727272727;0.83;0.6136363636363636;0.2272727272727273;0.35600182565038796;0.11764705882352941;0.22727272727272727;0.4767312946227962;0.43197554423068574;4.822916666666667;0.05;0.5927989381727179;0.0;0.4319277026398098;0.7094017094017094;1.4705882352941178;0.8482142857142856
Failure2ErrorResponse;0.0;0.0;0.95;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9047619047619048;0.0;0.0
