In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL5;SrcDefault.allInstances()->forAll(d|TrgSelectDefault.allInstances()->exists(sd|sd.commentsBefore=Sequence{'// default'} and if (d.contents.oclIsTypeOf(SrcSubCall)) then (sd.statements->first().oclIsTypeOf(TrgReturnStat)) else if (d.contents.oclIsTypeOf(SrcAddressSwitch)) then (sd.statements -> first().oclIsTypeOf(TrgSelectStat)) else if (d.contents.oclIsTypeOf(SrcProxy)) then (sd.statements -> first().oclIsTypeOf(TrgReturnStat) or sd.statements -> first().oclIsTypeOf(TrgCompoundStat)) else true endif endif endif))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Redirection2SelectCase;0.18533604887983707;0.1111111111111111;0.92;0.5555555555555556;0.11111111111111116;0.19825708061002179;0.25;0.1111111111111111;0.3333333333333333;0.3195816569607348;0.92;0.01;0.5684863886644348;0.0;0.3194694629164412;0.8518518518518519;0.125;0.925233644859813
SubCall2Return;-0.019991840065279477;0.0;0.5;0.0;0.0;-0.037721324095458045;0.0;0.0;0.0;-0.09851341054817478;-0.49;0.0;0.0;0.019215686274509803;0.0;0.3333333333333333;0.0;0.0
Busy2SelectCase;-0.018922852983988356;0.0;0.86;0.0;0.0;-0.02113821138211382;0.0;0.0;0.0;-0.03885030678041737;-0.13;0.0;0.0;0.010077519379844961;0.0;0.7543859649122807;0.0;0.0
SubAction2Function;-0.018922852983988356;0.0;0.86;0.0;0.0;-0.02113821138211382;0.0;0.0;0.0;-0.03885030678041737;-0.13;0.0;0.0;0.010077519379844961;0.0;0.7543859649122807;0.0;0.0
Redirect2Return;-0.01990049751243781;0.0;0.59;0.0;0.0;-0.03201280512204882;0.0;0.0;0.0;-0.08206099398622183;-0.4;0.0;0.0;0.016142050040355124;0.0;0.41843971631205673;0.0;0.0
StringSwitch2SelectStat;-0.01979604079184163;0.0;0.66;0.0;0.0;-0.02857142857142857;0.0;0.0;0.0;-0.07053456158585983;-0.33;0.0;0.0;0.014285714285714285;0.0;0.4925373134328358;0.0;0.0
NoAnswer2SelectCase;0.13793103448275862;0.08333333333333333;0.89;0.5416666666666666;0.08333333333333337;0.1523809523809524;0.18181818181818182;0.08333333333333333;0.2886751345948129;0.2721655269759087;0.89;0.01;0.48552047707349016;0.0;0.27208137791727094;0.8018018018018018;0.09090909090909091;0.8999999999999999
CPL2Program;0.025385312783318223;0.022727272727272728;0.57;0.5113636363636364;0.022727272727272707;0.04369879047990636;0.046511627906976744;0.022727272727272728;0.15075567228888181;0.11338355717496792;0.5700000000000001;0.01;0.16477794428859519;0.0;0.11336060498097462;0.3986013986013986;0.023255813953488372;0.6971830985915494
Outgoing2Method;-0.018518518518518517;0.0;0.89;0.0;0.0;-0.02002002002002002;0.0;0.0;0.0;-0.0335012605086404;-0.1;0.0;0.0;0.009363295880149813;0.0;0.8018018018018018;0.0;0.0
Proxy2Select;0.0;0.0;0.99;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9801980198019802;0.0;0.0
Failure2ErrorResponse;0.0;0.0;0.99;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9801980198019802;0.0;0.0
AddressSwitch2SelectStat;-0.019462465245597776;0.0;0.78;0.0;0.0;-0.023890784982935155;0.0;0.0;0.0;-0.051817744397510426;-0.21;0.0;0.0;0.011705685618729096;0.0;0.639344262295082;0.0;0.0
Proxy2Return;-0.017811704834605598;0.0;0.92;0.0;0.0;-0.018666666666666668;0.0;0.0;0.0;-0.02757337634153148;-0.07;0.0;0.0;0.008454106280193236;0.0;0.8518518518518519;0.0;0.0
Default2SelectDefault;0.15110356536502548;0.09090909090909091;0.9;0.5454545454545454;0.09090909090909094;0.16512059369202226;0.2;0.09090909090909091;0.30151134457776363;0.2858782161229274;0.9;0.01;0.5106191037676887;0.0;0.2857864182449049;0.8181818181818182;0.1;0.908256880733945
SwitchedAddress2SelectCase;-0.018518518518518517;0.0;0.89;0.0;0.0;-0.02002002002002002;0.0;0.0;0.0;-0.0335012605086404;-0.1;0.0;0.0;0.009363295880149813;0.0;0.8018018018018018;0.0;0.0
