CC;;;;;;;;
1;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0.75;1;0.5;0.5;0.5;0.5;0.5;0.5;0.5
0.833333333333333;0.666666666666666;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333
0.571428571428571;0.285714285714285;0.5;0.428571428571428;0.428571428571428;0.285714285714285;0.428571428571428;0.428571428571428;0.428571428571428
0.606060606060606;0.363636363636363;0.303030303030303;0.333333333333333;0.333333333333333;0.303030303030303;0.333333333333333;0.333333333333333;0.333333333333333
0.520833333333333;0.333333333333333;0.270833333333333;0.291666666666666;0.291666666666666;0.25;0.291666666666666;0.291666666666666;0.291666666666666
0.520833333333333;0.333333333333333;0.270833333333333;0.291666666666666;0.291666666666666;0.25;0.291666666666666;0.291666666666666;0.291666666666666
0.520833333333333;0.333333333333333;0.270833333333333;0.291666666666666;0.291666666666666;0.25;0.291666666666666;0.291666666666666;0.291666666666666
0.5;0.333333333333333;0.266666666666666;0.283333333333333;0.283333333333333;0.233333333333333;0.283333333333333;0.283333333333333;0.283333333333333
0.606060606060606;0.363636363636363;0.272727272727272;0.303030303030303;0.303030303030303;0.303030303030303;0.303030303030303;0.303030303030303;0.303030303030303
0.785714285714285;0.285714285714285;0.5;0.571428571428571;0.571428571428571;0.571428571428571;0.571428571428571;0.571428571428571;0.571428571428571
0.583333333333333;0.25;0.375;0.416666666666666;0.416666666666666;0.416666666666666;0.416666666666666;0.416666666666666;0.416666666666666
0.520833333333333;0.333333333333333;0.229166666666666;0.25;0.25;0.25;0.25;0.25;0.25
0.5;0.333333333333333;0.216666666666666;0.233333333333333;0.233333333333333;0.233333333333333;0.233333333333333;0.233333333333333;0.233333333333333
0.645833333333333;0.333333333333333;0.270833333333333;0.291666666666666;0.291666666666666;0.375;0.375;0.375;0.375
;;;;;;;;
;;;;;;;;
RC;;;;;;;;
0.1;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0.15;1;0.153846153846153;0.166666666666666;0.166666666666666;0.333333333333333;0.153846153846153;0.153846153846153;0.153846153846153
0.25;1;0.153846153846153;0.166666666666666;0.166666666666666;0.333333333333333;0.153846153846153;0.153846153846153;0.153846153846153
0.2;0.5;0.269230769230769;0.25;0.25;0.333333333333333;0.23076923076923;0.23076923076923;0.23076923076923
0.333333333333333;1;0.256410256410256;0.305555555555555;0.305555555555555;0.555555555555555;0.282051282051282;0.282051282051282;0.282051282051282
0.3125;1;0.25;0.291666666666666;0.291666666666666;0.5;0.269230769230769;0.269230769230769;0.269230769230769
0.3125;1;0.25;0.291666666666666;0.291666666666666;0.5;0.269230769230769;0.269230769230769;0.269230769230769
0.3125;1;0.25;0.291666666666666;0.291666666666666;0.5;0.269230769230769;0.269230769230769;0.269230769230769
0.3;1;0.246153846153846;0.283333333333333;0.283333333333333;0.466666666666666;0.261538461538461;0.261538461538461;0.261538461538461
0.333333333333333;1;0.23076923076923;0.277777777777777;0.277777777777777;0.555555555555555;0.256410256410256;0.256410256410256;0.256410256410256
0.275;0.5;0.269230769230769;0.333333333333333;0.333333333333333;0.666666666666666;0.307692307692307;0.307692307692307;0.307692307692307
0.233333333333333;0.5;0.23076923076923;0.277777777777777;0.277777777777777;0.555555555555555;0.256410256410256;0.256410256410256;0.256410256410256
0.3125;1;0.211538461538461;0.25;0.25;0.5;0.23076923076923;0.23076923076923;0.23076923076923
0.3;1;0.2;0.233333333333333;0.233333333333333;0.466666666666666;0.215384615384615;0.215384615384615;0.215384615384615
0.3875;1;0.25;0.291666666666666;0.291666666666666;0.75;0.346153846153846;0.346153846153846;0.346153846153846
;;;;;;;;
;;;;;;;;
RCR;;;;;;;;
0.1;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0.142857142857142;1;0.133333333333333;0.142857142857142;0.142857142857142;0.25;0.133333333333333;0.133333333333333;0.133333333333333
0.217391304347826;0.666666666666666;0.117647058823529;0.125;0.125;0.2;0.117647058823529;0.117647058823529;0.117647058823529
0.153846153846153;0.222222222222222;0.194444444444444;0.176470588235294;0.176470588235294;0.181818181818181;0.166666666666666;0.166666666666666;0.166666666666666
0.238095238095238;0.363636363636363;0.158730158730158;0.183333333333333;0.183333333333333;0.222222222222222;0.174603174603174;0.174603174603174;0.174603174603174
0.21551724137931;0.333333333333333;0.141304347826086;0.159090909090909;0.159090909090909;0.1875;0.152173913043478;0.152173913043478;0.152173913043478
0.21551724137931;0.333333333333333;0.141304347826086;0.159090909090909;0.159090909090909;0.1875;0.152173913043478;0.152173913043478;0.152173913043478
0.21551724137931;0.333333333333333;0.147727272727272;0.166666666666666;0.166666666666666;0.1875;0.159090909090909;0.159090909090909;0.159090909090909
0.206896551724137;0.333333333333333;0.145454545454545;0.161904761904761;0.161904761904761;0.175;0.154545454545454;0.154545454545454;0.154545454545454
0.238095238095238;0.363636363636363;0.136363636363636;0.158730158730158;0.158730158730158;0.222222222222222;0.151515151515151;0.151515151515151;0.151515151515151
0.211538461538461;0.222222222222222;0.194444444444444;0.235294117647058;0.235294117647058;0.363636363636363;0.222222222222222;0.222222222222222;0.222222222222222
0.172839506172839;0.2;0.157894736842105;0.185185185185185;0.185185185185185;0.277777777777777;0.175438596491228;0.175438596491228;0.175438596491228
0.21551724137931;0.333333333333333;0.119565217391304;0.136363636363636;0.136363636363636;0.1875;0.130434782608695;0.130434782608695;0.130434782608695
