CC
1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0.5;0.625;0;0;0;0;0;0;0;0;0;0;0.625;0;0;0.25;0;0;0;
0;0;0.875;0.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0.2727272727272727;0;0;0;0;0;0.45454545454545453;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.36363636363636365;0.18181818181818182;0;0.2727272727272727;0;0.2727272727272727;0.36363636363636365;0;
0;0;0;0;0;0;0.3;0.4;0.25;0.25;0.25;0.15;0.2;0.225;0.2;0;0.25;0.15;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;
0;0;0;0;0;0.17647058823529413;0.23529411764705882;0;0;0;0.2647058823529412;0;0;0.7647058823529411;0;0;0;0;0;
0.6875;0;0.5;0.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0.5555555555555556;0.4444444444444444;0.4444444444444444;0.4444444444444444;0;0;0;0;0;0.4444444444444444;0;0;
0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.8;0;0;0.5;0;
0;0;0;0;0;0;0;0.7142857142857143;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0.6;0;0;0;0;0.9;0;0;0.8;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;


RC
0.1111111111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0.1111111111111111;0.13157894736842105;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.14285714285714285;0;0;0;
0;0;0.2916666666666667;0.2916666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0.15789473684210525;0;0;0;0;0;0.11904761904761904;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.3076923076923077;0.2;0;0.16666666666666666;0;0.17647058823529413;0.3333333333333333;0;
0;0;0;0;0;0;0.5;0.19047619047619047;0.23809523809523808;0.23809523809523808;0.23809523809523808;0.23076923076923078;0.4;0.17307692307692307;0.2222222222222222;0;0.29411764705882354;0.25;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23529411764705882;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4444444444444444;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;
0;0;0;0;0;0.75;0.3333333333333333;0;0;0;0.21428571428571427;0;0;0.5;0;0;0;0;0;
0.3055555555555556;0;0.16666666666666666;0.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0.11904761904761904;0.19047619047619047;0.19047619047619047;0.19047619047619047;0;0;0;0;0;0.23529411764705882;0;0;
0;0;0;0;0;0;0;0;0;0;0;0.19230769230769232;0;0;0.2222222222222222;0;0;0.20833333333333334;0;
0;0;0;0;0;0;0;0.11904761904761904;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0.75;0;0;0;0;0.21428571428571427;0;0;0.15384615384615385;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;


RCR
0.1111111111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0.1;0.11904761904761904;0;0;0;0;0;0;0;0;0;0;0.20833333333333334;0;0;0.1;0;0;0;
0;0;0.28;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0.1111111111111111;0;0;0;0;0;0.10416666666666667;0.10344827586206896;0.10344827586206896;0.10344827586206896;0.2;0.10526315789473684;0;0.11538461538461539;0;0.12;0.21052631578947367;0;
0;0;0;0;0;0;0.23076923076923078;0.14814814814814814;0.1388888888888889;0.1388888888888889;0.1388888888888889;0.1;0.15384615384615385;0.10714285714285714;0.11764705882352941;0;0.15625;0.10344827586206896;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23529411764705882;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;
0;0;0;0;0;0.16666666666666666;0.16;0;0;0;0.1323529411764706;0;0;0.43333333333333335;0;0;0;0;0;
0.2619047619047619;0;0.14285714285714285;0.10344827586206896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0.10869565217391304;0.15384615384615385;0.15384615384615385;0.15384615384615385;0;0;0;0;0;0.18181818181818182;0;0;
0;0;0;0;0;0;0;0;0;0;0;0.15625;0;0;0.21052631578947367;0;0;0.16666666666666666;0;
0;0;0;0;0;0;0;0.11363636363636363;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0.5;0;0;0;0;0.20454545454545456;0;0;0.14814814814814814;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;
