what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491314979520
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1491314982768
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1491314982783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491314982869
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openFileSearchPage",1491314982920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491314983203
error,log,,,"Problems encountered during text search.",1491314991344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315003283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315056833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315061772
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1491315061786
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1491315066896
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1491315068830
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1491315068843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315069850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315072903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315075576
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1491315083024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315083038
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openFileSearchPage",1491315083049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315083318
error,log,,,"Problems encountered during text search.",1491315089760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315102052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315108025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315108094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315111898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315117675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315119090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315124303
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openFileSearchPage",1491315124309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315124578
error,log,,,"Problems encountered during text search.",1491315131049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315133734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315137428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1491315141640
