what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1489592144117
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1489592144118
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1489592144118
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1489592144118
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1489592144119
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1489592144119
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1489592144119
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1489592144120
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1489592144120
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1489592144120
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1489592144120
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1489592144121
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1489592144121
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1489592144121
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1489592144121
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1489592144122
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1489592144122
started,bundle,org.eclipse.pde,3.7.2.v201202080800,"org.eclipse.pde",1489592144122
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1489592144122
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1489592144122
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1489592144122
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1489592144123
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1489592144123
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1489592144123
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1489592144124
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1489592144124
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1489592144124
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1489592144124
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1489592144124
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1489592144125
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1489592144125
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1489592144125
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1489592144126
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1489592144126
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1489592144127
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1489592144127
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1489592144127
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1489592144128
started,bundle,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor",1489592144128
started,bundle,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui",1489592144128
started,bundle,org.eclipse.m2m.atl.common,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.common",1489592144129
started,bundle,org.eclipse.m2m.atl.core,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.core",1489592144129
started,bundle,org.eclipse.m2m.atl.dsls,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.dsls",1489592144130
started,bundle,org.eclipse.m2m.atl.engine,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.engine",1489592144130
os,sysinfo,,,"win32",1489592144132
arch,sysinfo,,,"x86_64",1489592144132
ws,sysinfo,,,"win32",1489592144132
locale,sysinfo,,,"es_ES",1489592144132
processors,sysinfo,,,"8",1489592144132
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1489592144132
java.runtime.version,sysinfo,,,"1.8.0_111-b14",1489592144132
java.specification.name,sysinfo,,,"Java Platform API Specification",1489592144132
java.specification.vendor,sysinfo,,,"Oracle Corporation",1489592144132
java.specification.version,sysinfo,,,"1.8",1489592144132
java.vendor,sysinfo,,,"Oracle Corporation",1489592144132
java.version,sysinfo,,,"1.8.0_111",1489592144132
java.vm.info,sysinfo,,,"mixed mode",1489592144132
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1489592144132
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1489592144132
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1489592144132
java.vm.specification.version,sysinfo,,,"1.8",1489592144132
java.vm.vendor,sysinfo,,,"Oracle Corporation",1489592144132
java.vm.version,sysinfo,,,"25.111-b14",1489592144132
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1489592144701
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1489592144714
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1489592144737
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1489592144949
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592145066
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592145139
closed,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592145149
started,bundle,org.eclipse.m2m.atl.adt,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt",1489592145314
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1489592145340
started,bundle,org.eclipse.pde.build,3.7.0.v20111116-2009,"org.eclipse.pde.build",1489592145661
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1489592147262
closed,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592147263
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1489592148207
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489592148311
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1489592148313
started,bundle,org.eclipse.m2m.atl.engine.emfvm,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.engine.emfvm",1489592149031
executed,command,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui.registerMetamodel",1489592153693
executed,command,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui.registerMetamodel",1489592155935
executed,command,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui.registerMetamodel",1489592158890
opened,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592171595
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592171604
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489592173172
opened,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592178246
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592178282
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592179681
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592210035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592219157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1489592219177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592230797
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592230808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592238117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592243667
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592243675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592244557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592270978
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592271073
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489592274243
opened,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592274477
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592274486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592277742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592277850
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592291407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1489592294057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489592300195
executed,command,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"atlCommands.commentBlock",1489592303018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489592303892
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592304584
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592305341
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592314930
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592326540
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1489592335595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1489592335742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489592337075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489592339706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489592342615
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592349407
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489592351600
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1489592353873
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.4.1.v20101221-2230,"org.eclipse.gmf.runtime.diagram.core",1489592354032
started,bundle,org.eclipse.emf.ecoretools.diagram,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram",1489592354034
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1489592354037
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1489592354046
started,bundle,org.eclipse.gmf.runtime.emf.core,1.4.1.v20101222-2230,"org.eclipse.gmf.runtime.emf.core",1489592354049
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1489592354075
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1489592354111
opened,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1489592354205
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1489592354230
started,bundle,org.eclipse.emf.ecoretools.diagram.ui.outline,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram.ui.outline",1489592354922
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1489592368598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592369586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1489592369614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592373349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1489592374780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1489592380446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489592381121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592389280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489592389369
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592390149
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1489592391003
